Type,Buy Amount,Buy Cur.,Sell Amount,Sell Cur.,Fee Amount (optional),Fee Cur. (optional),Exchange (optional),Trade Group (optional),Comment (optional),Date,Tx-ID
"Trade","56.97551259000000","PLTR","131.761583765","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-11T08:45:04", "2PLTR-DUSD20211211084504"
"Withdrawal","","","0.23462619000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-11T08:45:04", "DFI20211211084504_sent"
"Deposit","0.23462434000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-11T08:45:04", "DFI20211211084504_receive"
"Mining","0.00000435000000","BTC","","","","","DeFiChain Light Wallet","","Commission","2021-12-11T00:01:00", "BTC20211211000100_Commission"
"Mining","6.52212015000000","DFI","","","","","DeFiChain Light Wallet","","Rewards","2021-12-11T00:01:00", "DFI20211211000100_Rewards"
"Mining","0.09645057000000","DFI","","","","","DeFiChain Light Wallet","","Commission","2021-12-11T00:01:00", "DFI20211211000100_Commission"
"Mining","0.06753500000000","DUSD","","","","","DeFiChain Light Wallet","","Commission","2021-12-11T00:01:00", "DUSD20211211000100_Commission"
"Mining","0.00260865000000","PLTR","","","","","DeFiChain Light Wallet","","Commission","2021-12-11T00:01:00", "PLTR20211211000100_Commission"
"Withdrawal","","","1208.09999999999991","DUSD","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-10T10:57:32", "DUSD20211210105732"
"Deposit","0.23462619000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-10T10:57:32", "DFI20211210105732_receive"
"Withdrawal","","","0.23462846000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-10T10:57:32", "DFI20211210105732_sent"
"Withdrawal","","","55.07000000000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-10T10:56:05", "PLTR20211210105605"
"Withdrawal","","","0.23463073000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-10T10:56:05", "DFI20211210105605_sent"
"Deposit","0.23462846000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-10T10:56:05", "DFI20211210105605_receive"
"Trade","55.03696196000000","PLTR","127.713768265","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-10T10:53:30", "1PLTR-DUSD20211210105330"
"Trade","1203.41590476000010","DUSD","127.713768265","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-10T10:53:30", "2PLTR-DUSD20211210105330"
"Deposit","0.23463073000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-10T10:53:30", "DFI20211210105330_receive"
"Withdrawal","","","0.23463258000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-10T10:53:30", "DFI20211210105330_sent"
"Trade","4.04734343000000","DUSD","0.00120696000000","GOOGL","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-10T07:32:09", "DUSDGOOGL20211210073209"
"Deposit","0.23463258000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-10T07:32:09", "DFI20211210073209_receive"
"Withdrawal","","","0.23463493000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-10T07:32:09", "DFI20211210073209_sent"
"Withdrawal","","","6.53513934000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-10T07:24:22", "1_DFI20211210072422"
"Deposit","6.53513934000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-10T07:24:22", "2_DFI20211210072422"
"Withdrawal","","","0.23463715000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-10T07:24:22", "DFI20211210072422_sent"
"Deposit","0.23463493000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-10T07:24:22", "DFI20211210072422_receive"
"Mining","7.16699442000000","DFI","","","","","DeFiChain Light Wallet","","Rewards","2021-12-10T00:01:00", "DFI20211210000100_Rewards"
"Mining","0.16823693000000","DUSD","","","","","DeFiChain Light Wallet","","Commission","2021-12-10T00:01:00", "DUSD20211210000100_Commission"
"Mining","0.00946564000000","PLTR","","","","","DeFiChain Light Wallet","","Commission","2021-12-10T00:01:00", "PLTR20211210000100_Commission"
"Trade","0.00001095000000","DUSD","0.00000047000000","SLV","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-09T15:41:49", "DUSDSLV20211209154149"
"Deposit","0.23463715000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T15:41:49", "DFI20211209154149_receive"
"Withdrawal","","","0.23463950000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T15:41:49", "DFI20211209154149_sent"
"Withdrawal","","","5.80000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-09T15:39:32", "1_DFI20211209153932"
"Deposit","5.80000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-09T15:39:32", "2_DFI20211209153932"
"Withdrawal","","","0.23464172000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T15:39:32", "DFI20211209153932_sent"
"Deposit","0.23463950000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T15:39:32", "DFI20211209153932_receive"
"Withdrawal","","","0.00000171000000","SLV","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-09T14:28:05", "SLV20211209142805"
"Deposit","0.23464172000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T14:28:05", "DFI20211209142805_receive"
"Withdrawal","","","0.23464399000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T14:28:05", "DFI20211209142805_sent"
"Withdrawal","","","0.00000054000000","GME","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-09T14:22:56", "GME20211209142256"
"Deposit","0.23464399000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T14:22:56", "DFI20211209142256_receive"
"Withdrawal","","","0.23464626000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T14:22:56", "DFI20211209142256_sent"
"Withdrawal","","","31.05000000000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-09T02:04:07", "PLTR20211209020407"
"Withdrawal","","","0.23464853000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T02:04:07", "DFI20211209020407_sent"
"Deposit","0.23464626000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T02:04:07", "DFI20211209020407_receive"
"Trade","198.482441275","PLTR-DUSD","84.23194800000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-09T02:00:01", "1PLTR-DUSD20211209020001"
"Trade","198.482441275","PLTR-DUSD","1899.00000000000000","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-09T02:00:01", "1PLTR-DUSD20211209020001"
"Deposit","0.23464853000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T02:00:01", "DFI20211209020001_receive"
"Withdrawal","","","0.23465086000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T02:00:01", "DFI20211209020001_sent"
"Minting","600.00000000000000","DUSD","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-09T01:57:47", "DUSD20211209015747"
"Withdrawal","","","0.23465313000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:57:47", "DFI20211209015747_sent"
"Deposit","0.23465086000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:57:47", "DFI20211209015747_receive"
"Minting","1299.00000000000000","DUSD","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-09T01:54:45", "DUSD20211209015445"
"Withdrawal","","","0.23465540000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:54:45", "DFI20211209015445_sent"
"Deposit","0.23465313000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:54:45", "DFI20211209015445_receive"
"Withdrawal","","","589.52733956999998","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-09T01:53:16", "1_DFI20211209015316"
"Deposit","589.52733956999998","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-09T01:53:16", "2_DFI20211209015316"
"Deposit","0.23465540000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:53:16", "DFI20211209015316_receive"
"Withdrawal","","","0.23465762000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:53:16", "DFI20211209015316_sent"
"Trade","589.25065342000005","DFI","2752.08268164999981","USDC","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-09T01:51:32", "DFIUSDC20211209015132"
"Deposit","0.23465762000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:51:32", "DFI20211209015132_receive"
"Withdrawal","","","0.23465997000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:51:32", "DFI20211209015132_sent"
"Withdrawal","","","2752.08268164999981","USDC","","","DeFiChain Light Wallet - Vault","WithdrawFromVault - Withdraw from Vault Wallet","WithdrawFromVault","2021-12-09T01:49:59", "1_USDC20211209014959"
"Deposit","2752.08268164999981","USDC","","","","","DeFiChain Light Wallet","WithdrawFromVault - Deposit to DeFiChain Wallet","WithdrawFromVault","2021-12-09T01:49:59", "2_USDC20211209014959"
"Deposit","0.23465997000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:49:59", "DFI20211209014959_receive"
"Withdrawal","","","0.23466219000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:49:59", "DFI20211209014959_sent"
"Trade","60.992910755","PLTR-DUSD","583.55558700999995","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-09T01:46:01", "1PLTR-DUSD20211209014601"
"Trade","60.992910755","PLTR-DUSD","25.88416212000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-09T01:46:01", "1PLTR-DUSD20211209014601"
"Deposit","0.23466219000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:46:01", "DFI20211209014601_receive"
"Withdrawal","","","0.23466452000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:46:01", "DFI20211209014601_sent"
"Withdrawal","","","0.90000310000000","GOOGL","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-09T01:42:11", "GOOGL20211209014211"
"Deposit","0.23466452000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:42:11", "DFI20211209014211_receive"
"Withdrawal","","","0.23466679000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:42:11", "DFI20211209014211_sent"
"Trade","0.79521006000000","GOOGL","2600.00000000000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-09T01:35:13", "GOOGLDUSD20211209013513"
"Withdrawal","","","0.23466914000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:35:13", "DFI20211209013513_sent"
"Deposit","0.23466679000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:35:13", "DFI20211209013513_receive"
"Trade","141.16612282000000","PLTR","332.64096308","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-09T01:29:51", "1PLTR-DUSD20211209012951"
"Trade","3182.57462098999986","DUSD","332.64096308","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-09T01:29:51", "2PLTR-DUSD20211209012951"
"Deposit","0.23466914000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:29:51", "DFI20211209012951_receive"
"Withdrawal","","","0.23467099000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:29:51", "DFI20211209012951_sent"
"Withdrawal","","","2752.08268164999981","USDC","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-09T01:17:12", "1_USDC20211209011712"
"Deposit","2752.08268164999981","USDC","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-09T01:17:12", "2_USDC20211209011712"
"Withdrawal","","","0.23467321000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:17:12", "DFI20211209011712_sent"
"Deposit","0.23467099000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:17:12", "DFI20211209011712_receive"
"Trade","2752.08268164999981","USDC","591.59786036000003","DFI","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-09T01:10:41", "USDCDFI20211209011041"
"Deposit","0.23467321000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:10:41", "DFI20211209011041_receive"
"Withdrawal","","","0.23467556000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:10:41", "DFI20211209011041_sent"
"Withdrawal","","","0.23467783000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:07:02", "DFI20211209010702_sent"
"Deposit","0.23467556000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:07:02", "DFI20211209010702_receive"
"Spend","","","0.79400000000000","GOOGL","","","DeFiChain Light Wallet","","AuctionBid","2021-12-09T01:07:02", "GOOGL20211209010702_AuctionBid"
"Minting","0.90000000000000","GOOGL","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-09T01:01:41", "GOOGL20211209010141"
"Withdrawal","","","0.23468010000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T01:01:41", "DFI20211209010141_sent"
"Deposit","0.23467783000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T01:01:41", "DFI20211209010141_receive"
"Trade","0.00000218000000","SLV","0.00005000000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-09T00:05:53", "SLVDUSD20211209000553"
"Withdrawal","","","0.23468245000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T00:05:53", "DFI20211209000553_sent"
"Deposit","0.23468010000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T00:05:53", "DFI20211209000553_receive"
"Mining","10.16991557000000","DFI","","","","","DeFiChain Light Wallet","","Rewards","2021-12-09T00:01:00", "DFI20211209000100_Rewards"
"Mining","0.64188588000000","DUSD","","","","","DeFiChain Light Wallet","","Commission","2021-12-09T00:01:00", "DUSD20211209000100_Commission"
"Mining","0.03133786000000","PLTR","","","","","DeFiChain Light Wallet","","Commission","2021-12-09T00:01:00", "PLTR20211209000100_Commission"
"Trade","0.00000102000000","GME","0.00020000000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-09T00:00:24", "GMEDUSD20211209000024"
"Withdrawal","","","0.23468480000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-09T00:00:24", "DFI20211209000024_sent"
"Deposit","0.23468245000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-09T00:00:24", "DFI20211209000024_receive"
"Trade","18.920685015","PLTR-DUSD","181.01905844999999","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-08T23:57:02", "1PLTR-DUSD20211208235702"
"Trade","18.920685015","PLTR-DUSD","8.02984262000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-08T23:57:02", "1PLTR-DUSD20211208235702"
"Deposit","0.23468480000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:57:02", "DFI20211208235702_receive"
"Withdrawal","","","0.23468713000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:57:02", "DFI20211208235702_sent"
"Minting","182.00000000000000","DUSD","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-08T23:55:03", "DUSD20211208235503"
"Withdrawal","","","0.23468940000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:55:03", "DFI20211208235503_sent"
"Deposit","0.23468713000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:55:03", "DFI20211208235503_receive"
"Withdrawal","","","50.00000000000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T23:53:11", "PLTR20211208235311"
"Deposit","0.23468940000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:53:11", "DFI20211208235311_receive"
"Withdrawal","","","0.23469167000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:53:11", "DFI20211208235311_sent"
"Trade","313.720278065","PLTR-DUSD","3001.44394184000021","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-08T23:45:51", "1PLTR-DUSD20211208234551"
"Trade","313.720278065","PLTR-DUSD","133.14123143000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-08T23:45:51", "1PLTR-DUSD20211208234551"
"Withdrawal","","","0.23469400000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:45:51", "DFI20211208234551_sent"
"Deposit","0.23469167000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:45:51", "DFI20211208234551_receive"
"Minting","3000.00000000000000","DUSD","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-08T23:42:11", "DUSD20211208234211"
"Deposit","0.23469400000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:42:11", "DFI20211208234211_receive"
"Withdrawal","","","0.23469627000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:42:11", "DFI20211208234211_sent"
"Trade","1.44394184000000","DUSD","0.00725027000000","AAPL","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:32:35", "DUSDAAPL20211208233235"
"Withdrawal","","","0.23469862000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:32:35", "DFI20211208233235_sent"
"Deposit","0.23469627000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:32:35", "DFI20211208233235_receive"
"Trade","102.21559840000000","PLTR","2304.84208386000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:28:39", "PLTRDUSD20211208232839"
"Deposit","0.23469862000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:28:39", "DFI20211208232839_receive"
"Withdrawal","","","0.23470097000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:28:39", "DFI20211208232839_sent"
"Trade","288.78820561999999","DUSD","2.02831844000000","BABA","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:26:08", "DUSDBABA20211208232608"
"Withdrawal","","","0.23470332000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:26:08", "DFI20211208232608_sent"
"Deposit","0.23470097000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:26:08", "DFI20211208232608_receive"
"Withdrawal","","","4.00072751000000","BABA","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T23:21:19", "BABA20211208232119"
"Deposit","0.23470332000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:21:19", "DFI20211208232119_receive"
"Withdrawal","","","0.23470559000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:21:19", "DFI20211208232119_sent"
"Trade","4.05808612000000","BABA","580.00000000000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:19:27", "BABADUSD20211208231927"
"Deposit","0.23470559000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:19:27", "DFI20211208231927_receive"
"Withdrawal","","","0.23470794000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:19:27", "DFI20211208231927_sent"
"Withdrawal","","","8.50070650000000","AAPL","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T23:14:40", "AAPL20211208231440"
"Withdrawal","","","0.23471021000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:14:40", "DFI20211208231440_sent"
"Deposit","0.23470794000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:14:40", "DFI20211208231440_receive"
"Trade","0.01000023000000","AAPL","2.00000000000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:13:16", "AAPLDUSD20211208231316"
"Deposit","0.23471021000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:13:16", "DFI20211208231316_receive"
"Withdrawal","","","0.23471256000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:13:16", "DFI20211208231316_sent"
"Trade","1.96998565000000","BABA","11.66226925","BABA-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-08T23:10:31", "1BABA-DUSD20211208231031"
"Trade","280.89546325999999","DUSD","11.66226925","BABA-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-08T23:10:31", "2BABA-DUSD20211208231031"
"Deposit","0.23471256000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:10:31", "DFI20211208231031_receive"
"Withdrawal","","","0.23471441000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:10:31", "DFI20211208231031_sent"
"Trade","435.01466635999998","DUSD","0.13383671000000","GOOGL","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:07:41", "DUSDGOOGL20211208230741"
"Deposit","0.23471441000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:07:41", "DFI20211208230741_receive"
"Withdrawal","","","0.23471676000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:07:41", "DFI20211208230741_sent"
"Withdrawal","","","0.13900000000000","GOOGL","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T23:06:38", "GOOGL20211208230638"
"Withdrawal","","","0.23471903000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:06:38", "DFI20211208230638_sent"
"Deposit","0.23471676000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:06:38", "DFI20211208230638_receive"
"Trade","4.52224792000000","AAPL","904.00000000000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T23:02:47", "AAPLDUSD20211208230247"
"Deposit","0.23471903000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T23:02:47", "DFI20211208230247_receive"
"Withdrawal","","","0.23472138000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T23:02:47", "DFI20211208230247_sent"
"Trade","3.96886583000000","AAPL","27.80113767","AAPL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-08T22:56:13", "1AAPL-DUSD20211208225613"
"Trade","792.30805760999999","DUSD","27.80113767","AAPL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-08T22:56:13", "2AAPL-DUSD20211208225613"
"Withdrawal","","","0.23472323000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T22:56:13", "DFI20211208225613_sent"
"Deposit","0.23472138000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T22:56:13", "DFI20211208225613_receive"
"Trade","88.95539653000000","PLTR","209.00271872","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-08T22:54:49", "1PLTR-DUSD20211208225449"
"Trade","1993.83490312000004","DUSD","209.00271872","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-08T22:54:49", "2PLTR-DUSD20211208225449"
"Withdrawal","","","0.23472508000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T22:54:49", "DFI20211208225449_sent"
"Deposit","0.23472323000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T22:54:49", "DFI20211208225449_receive"
"Trade","0.13632017000000","GOOGL","447.68251400000003","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T22:52:48", "GOOGLDUSD20211208225248"
"Withdrawal","","","0.23472743000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T22:52:48", "DFI20211208225248_sent"
"Deposit","0.23472508000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T22:52:48", "DFI20211208225248_receive"
"Trade","446.95168930000000","DUSD","3.886338075","GOOGL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-08T22:51:25", "1GOOGL-DUSD20211208225125"
"Trade","0.13642208000000","GOOGL","3.886338075","GOOGL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-08T22:51:25", "2GOOGL-DUSD20211208225125"
"Withdrawal","","","0.23472928000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T22:51:25", "DFI20211208225125_sent"
"Deposit","0.23472743000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T22:51:25", "DFI20211208225125_receive"
"Withdrawal","","","6.52805110000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-08T22:08:11", "1_DFI20211208220811"
"Deposit","6.52805110000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-08T22:08:11", "2_DFI20211208220811"
"Withdrawal","","","0.23473150000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T22:08:11", "DFI20211208220811_sent"
"Deposit","0.23472928000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T22:08:11", "DFI20211208220811_receive"
"Withdrawal","","","0.02002266000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T20:28:22", "PLTR20211208202822"
"Deposit","0.23473150000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T20:28:22", "DFI20211208202822_receive"
"Withdrawal","","","0.23473377000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T20:28:22", "DFI20211208202822_sent"
"Withdrawal","","","0.28500000000000","TSLA","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T19:05:44", "TSLA20211208190544"
"Deposit","0.23473377000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T19:05:44", "DFI20211208190544_receive"
"Withdrawal","","","0.23473604000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T19:05:44", "DFI20211208190544_sent"
"Minting","0.01000000000000","TSLA","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-08T19:01:57", "TSLA20211208190157"
"Deposit","0.23473604000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T19:01:57", "DFI20211208190157_receive"
"Withdrawal","","","0.23473831000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T19:01:57", "DFI20211208190157_sent"
"Spend","","","0.27420143000000","TSLA","","","DeFiChain Light Wallet","","AuctionBid","2021-12-08T18:56:23", "TSLA20211208185623_AuctionBid"
"Deposit","0.23473831000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T18:44:30", "DFI20211208184430_receive"
